time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,1.055944557,1.10257574505,16.1365849637,0.0445071599088,6.15646339792,0.0,1.33691510794,1.23393708988,4.686526007,-0.105029212261,-0.110533923398,0.0,428.302987670663,426.9740551795979,424.9190425477577,426.8078908103699
2.580000000000002,1.1387780025,1.17745791184,16.4206263942,0.0381211929904,6.14978164433,0.0,1.42480375427,1.26144813773,4.78101900127,-0.109396370302,-0.113071996585,0.0,459.07814469889354,458.8661209180166,459.32582358841165,458.96976851129745
2.640000000000002,1.22672002881,1.25377183495,16.7081144366,0.0313587769835,6.14309160941,0.0,1.50717332689,1.28171817538,4.80172485126,-0.120314839059,-0.108532228851,0.0,436.57985117622013,436.94725696405476,437.38621250387536,436.46418848342154
2.700000000000002,1.31947219834,1.3311183877,16.9950724062,0.0236171721126,6.13658526141,0.0,1.58509805974,1.29587814845,4.76361046713,-0.158702781551,-0.108253751582,0.0,417.1559649179168,417.1690906629334,420.0944679902398,416.73426883839187
2.760000000000002,1.41701307534,1.40917633679,17.279794864,0.0149381594907,6.13006974629,0.0,1.66679593519,1.30529147201,4.72719847705,-0.125666867992,-0.109276368654,0.0,418.21941428238995,418.119122287678,416.81820950775847,419.6738544399054
2.820000000000002,1.52003934424,1.48769778758,17.5654014372,0.00791600411512,6.12352410436,0.0,1.76797391663,1.31136301632,4.79259889915,-0.103780010611,-0.108732145968,0.0,451.67514755463463,451.7087584615151,450.0197143008699,451.775721789593
2.880000000000002,1.62938465186,1.56645147714,17.8556810712,0.00202877229752,6.1169428672,0.0,1.87742906196,1.31313343228,4.88282643505,-0.0887036054629,-0.111667649556,0.0,460.0188196701644,459.77609458694036,459.36444510495,460.55055773640754
2.940000000000002,1.74435822651,1.6451847878,18.1450318176,6.27989834389,6.10985455625,0.0,1.95555047779,1.31092869139,4.76258375116,-0.0883805890562,-0.135996949126,0.0,392.7640966920755,390.48558742366356,390.22001572602863,390.2424487885358
3.000000000000002,1.8653592167,1.7236788837,18.4341834326,6.27424093745,6.10160230678,0.0,2.07853678265,1.30496836223,4.87506615392,-0.109989458278,-0.140807822071,0.0,467.78848503601245,467.3971471482083,467.79008285045126,466.09680258388914
3.0600000000000023,1.99351407792,1.80171083186,18.7279260283,6.26717617468,6.0936248865,0.0,2.19397293778,1.29545844533,4.9159326403,-0.141527173057,-0.120654734215,0.0,445.4561147189297,447.08483305445003,448.0063457477646,445.42115410122085
3.1200000000000023,2.12838626993,1.87906107442,19.022293061,6.25868288629,6.08750093984,0.0,2.30228116118,1.28215308595,4.89619536904,-0.141610065776,-0.0792191963014,0.0,425.43272749325644,428.95586079696614,428.00424012900083,427.9776872651318
3.1800000000000024,2.27123081156,1.95528422813,19.3224035308,6.25009623898,6.08248953558,0.0,2.45952135868,1.25762614853,5.10629551651,-0.146291174975,-0.0939284965694,0.0,499.29356368159523,498.2141714437756,498.83162557633807,498.47294860475216
3.2400000000000024,2.42270228335,2.02998301933,19.6305844294,6.24127063752,6.0766970156,0.0,2.58994939529,1.23149335875,5.16588429418,-0.148745948417,-0.102356645994,0.0,456.9246005268676,456.2443586179921,455.5660969642216,455.35002952913476
3.3000000000000025,2.58141347327,2.10308288634,19.9390371602,6.23231475214,6.07050550195,0.0,2.70089279714,1.20444372198,5.11587948899,-0.150321761796,-0.104915541603,0.0,422.0743236700867,421.84349381170983,420.8305831385935,420.6718224241592
3.3600000000000025,2.74719785943,2.17433480676,20.2459687522,6.22316622896,6.06364541849,0.0,2.82573085557,1.16983476679,5.11490385948,-0.157167366873,-0.150333196732,0.0,440.1887292162834,436.3999968850254,437.52590752955814,436.9330971965922
3.4200000000000026,2.92187864298,2.24299492167,20.5585155732,6.2137706535,6.0543513802,0.0,2.9977196486,1.11783081257,5.30195333808,-0.155469527817,-0.166091336355,0.0,496.6315893809063,495.45407755739143,496.6907296861677,496.7948640838081
